"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"19819-80033","P","Emilio","Emilio Pagan","Pagan","12.5","4","5600","HOU@SEA","SEA","HOU","","","",""
"19819-80318","P","Austin","Austin Bibens-Dirkx","Bibens-Dirkx","14.625","8","5600","TEX@NYY","TEX","NYY","","","",""
"19819-65987","P","Domingo","Domingo German","German","17.666666666666668","3","5600","TEX@NYY","NYY","TEX","","","",""
"19819-80381","P","Hector","Hector Velazquez","Velazquez","16.666666666666668","3","5600","LAA@BOS","BOS","LAA","","","",""
"19819-80567","P","Nik","Nik Turley","Turley","-0.6666666666666666","3","5600","MIN@CLE","MIN","CLE","","","",""
"19819-11340","P","Christian","Christian Friedrich","Friedrich","22.625","24","5600","DET@SDP","SDP","DET","DL","Elbow","",""
"19819-21638","P","Jarred","Jarred Cosart","Cosart","11.142857142857142","7","5600","DET@SDP","SDP","DET","DL","Elbow","",""
"19819-79873","P","Dylan","Dylan Covey","Covey","9.625","8","5500","OAK@CWS","CWS","OAK","DL","Oblique","",""
"19819-6151","P","Anibal","Anibal Sanchez","Sanchez","7.5","12","5500","DET@SDP","DET","SDP","","","",""
"19819-79882","P","Austin","Austin Pruitt","Pruitt","7.529411764705882","17","5500","BAL@TAM","TAM","BAL","","","",""
"19819-79888","P","Ben","Ben Taylor","Taylor","4.818181818181818","11","5500","LAA@BOS","BOS","LAA","","","",""
"19819-79895","P","Miguel","Miguel Diaz","Diaz","4.333333333333333","24","5500","DET@SDP","SDP","DET","DTD","Forearm","",""
"19819-38935","P","Enrique","Enrique Burgos","Burgos","4.209302325581396","43","5500","MIL@ATL","ATL","MIL","","","",""
"19819-79899","P","Nick","Nick Travieso","Travieso","0","0","5500","CIN@WAS","CIN","WAS","DL","Biceps","",""
"19819-79901","P","Justin","Justin Haley","Haley","6","10","5500","MIN@CLE","MIN","CLE","DL","Shoulder","",""
"19819-79900","P","Barrett","Barrett Astin","Astin","2","6","5500","CIN@WAS","CIN","WAS","","","",""
"19819-79903","P","Glenn","Glenn Sparkman","Sparkman","0","0","5500","TOR@KAN","TOR","KAN","DL","Thumb","",""
"19819-79902","P","Armando","Armando Rivero","Rivero","0","0","5500","MIL@ATL","ATL","MIL","DL","Shoulder","",""
"19819-79917","P","Casey","Casey Lawrence","Lawrence","8.9","10","5500","HOU@SEA","SEA","HOU","","","",""
"19819-6192","P","Carlos","Carlos Torres","Torres","4.405405405405405","37","5500","MIL@ATL","MIL","ATL","","","",""
"19819-6196","P","Koji","Koji Uehara","Uehara","5.481481481481482","27","5500","CHC@MIA","CHC","MIA","","","",""
"19819-38966","P","Mike","Mike Morin","Morin","4.25","8","5500","LAA@BOS","LAA","BOS","","","",""
"19819-79927","P","Stefan","Stefan Crichton","Crichton","2.857142857142857","7","5500","BAL@TAM","BAL","TAM","","","",""
"19819-79930","P","Shane","Shane Carle","Carle","6","1","5500","COL@LOS","COL","LOS","","","",""
"19819-71742","P","Grant","Grant Dayton","Dayton","4","24","5500","COL@LOS","LOS","COL","","","",""
"19819-79937","P","Cesar","Cesar Valdez","Valdez","4.333333333333333","6","5500","TOR@KAN","TOR","KAN","","","",""
"19819-79936","P","Mark","Mark Leiter Jr.","Leiter Jr.","5.25","12","5500","PHI@ARI","PHI","ARI","","","Yes",""
"19819-38981","P","Brandon","Brandon Workman","Workman","11","2","5500","LAA@BOS","BOS","LAA","","","",""
"19819-38982","P","Noe","Noe Ramirez","Ramirez","10","2","5500","LAA@BOS","BOS","LAA","","","",""
"19819-79950","P","Ariel","Ariel Hernandez","Hernandez","10.666666666666666","3","5500","CIN@WAS","CIN","WAS","","","",""
"19819-6229","P","Chris","Chris Young","Young","5.785714285714286","14","5500","TOR@KAN","KAN","TOR","","","",""
"19819-79960","P","Paul","Paul Fry","Fry","0","0","5500","BAL@TAM","BAL","TAM","","","",""
"19819-39003","P","Jairo","Jairo Diaz","Diaz","0","0","5500","COL@LOS","COL","LOS","","","",""
"19819-73824","P","Alex","Alex Wimmers","Wimmers","5.166666666666667","6","5500","MIN@CLE","MIN","CLE","","","",""
"19819-73828","P","Dan","Dan Altavilla","Altavilla","5.16","25","5500","HOU@SEA","SEA","HOU","","","",""
"19819-73836","P","Juan","Juan Minaya","Minaya","7.714285714285714","7","5500","OAK@CWS","CWS","OAK","","","",""
"19819-6257","P","Pedro","Pedro Strop","Strop","4.59375","32","5500","CHC@MIA","CHC","MIA","","","",""
"19819-39043","P","Tyler","Tyler Wilson","Wilson","5.125","8","5500","BAL@TAM","BAL","TAM","","","",""
"19819-73863","P","Matt","Matt Dermody","Dermody","-14","1","5500","TOR@KAN","TOR","KAN","","","",""
"19819-73862","P","Robby","Robby Scott","Scott","2.6333333333333333","30","5500","LAA@BOS","BOS","LAA","","","",""
"19819-73865","P","Jonathan","Jonathan Holder","Holder","5","30","5500","TEX@NYY","NYY","TEX","","","",""
"19819-73866","P","Wandy","Wandy Peralta","Peralta","5.1875","32","5500","CIN@WAS","CIN","WAS","","","",""
"19819-12432","P","Jhan","Jhan Marinez","Marinez","5.344827586206897","29","5500","PIT@STL","PIT","STL","","","",""
"19819-6290","P","Wade","Wade Davis","Davis","7.076923076923077","26","5500","CHC@MIA","CHC","MIA","","","",""
"19819-12435","P","Jeanmar","Jeanmar Gomez","Gomez","5.222222222222222","18","5500","PHI@ARI","PHI","ARI","","","",""
"19819-73877","P","Kevin","Kevin McCarthy","McCarthy","5","5","5500","TOR@KAN","KAN","TOR","","","",""
"19819-6295","P","Daniel","Daniel Hudson","Hudson","3.7142857142857144","35","5500","PIT@STL","PIT","STL","","","",""
"19819-6296","P","Mike","Mike Dunn","Dunn","4.206896551724138","29","5500","COL@LOS","COL","LOS","","","",""
"19819-12442","P","Vance","Vance Worley","Worley","7.25","8","5500","CHC@MIA","MIA","CHC","","","",""
"19819-73882","P","Joely","Joely Rodriguez","Rodriguez","3.111111111111111","27","5500","TEX@NYY","TEX","NYY","","","",""
"19819-80035","P","Bobby","Bobby Wahl","Wahl","5","7","5500","OAK@CWS","OAK","CWS","DL","Shoulder","",""
"19819-6307","P","John","John Axford","Axford","4","15","5500","OAK@CWS","OAK","CWS","","","",""
"19819-80034","P","Jose","Jose Alvarado","Alvarado","3.2","20","5500","BAL@TAM","TAM","BAL","","","",""
"19819-12452","P","Kenley","Kenley Jansen","Jansen","8.6","30","5500","COL@LOS","LOS","COL","","","",""
"19819-12453","P","Fernando","Fernando Abad","Abad","4.173913043478261","23","5500","LAA@BOS","BOS","LAA","","","",""
"19819-39081","P","Chasen","Chasen Shreve","Shreve","6.833333333333333","18","5500","TEX@NYY","NYY","TEX","","","",""
"19819-12463","P","Greg","Greg Holland","Holland","6.275862068965517","29","5500","COL@LOS","COL","LOS","","","",""
"19819-6325","P","Cesar","Cesar Ramos","Ramos","9.625","16","5500","PHI@ARI","PHI","ARI","","","",""
"19819-39101","P","Nick","Nick Goody","Goody","6.423076923076923","26","5500","MIN@CLE","CLE","MIN","","","",""
"19819-12481","P","Mike","Mike Minor","Minor","7.233333333333333","30","5500","TOR@KAN","KAN","TOR","","","",""
"19819-12523","P","Jeremy","Jeremy Jeffress","Jeffress","2.967741935483871","31","5500","TEX@NYY","TEX","NYY","DL","Back","",""
"19819-73980","P","Jose M.","Jose M. Torres","Torres","5.46875","32","5500","DET@SDP","SDP","DET","","","",""
"19819-12561","P","Chris","Chris Hatcher","Hatcher","7","26","5500","COL@LOS","LOS","COL","","","",""
"19819-53523","P","Chris","Chris Beck","Beck","5.041666666666667","24","5500","OAK@CWS","CWS","OAK","","","",""
"19819-12575","P","Dillon","Dillon Gee","Gee","12.75","4","5500","MIN@CLE","MIN","CLE","","","",""
"19819-12581","P","Brandon","Brandon Kintzler","Kintzler","4.483870967741935","31","5500","MIN@CLE","MIN","CLE","","","",""
"19819-63781","P","Frankie","Frankie Montas","Montas","5.523809523809524","21","5500","OAK@CWS","OAK","CWS","","","",""
"19819-53551","P","Sam","Sam Tuivailala","Tuivailala","6","13","5500","PIT@STL","STL","PIT","","","",""
"19819-12594","P","Jake","Jake McGee","McGee","5.451612903225806","31","5500","COL@LOS","COL","LOS","","","",""
"19819-12675","P","Steve","Steve Cishek","Cishek","4","13","5500","HOU@SEA","SEA","HOU","","","",""
"19819-61858","P","Raisel","Raisel Iglesias","Iglesias","7.655172413793103","29","5500","CIN@WAS","CIN","WAS","","","",""
"19819-65959","P","Nefi","Nefi Ogando","Ogando","4.214285714285714","14","5500","CIN@WAS","CIN","WAS","DL","Shoulder","",""
"19819-65961","P","Alec","Alec Asher","Asher","11.11111111111111","18","5500","BAL@TAM","BAL","TAM","","","",""
"19819-57770","P","Alex","Alex Claudio","Claudio","4.75","32","5500","TEX@NYY","TEX","NYY","","","",""
"19819-72107","P","Josh","Josh Smoker","Smoker","5.863636363636363","22","5500","NYM@SFG","NYM","SFG","DL","Elbow","",""
"19819-65968","P","Silvino","Silvino Bracho","Bracho","3.5714285714285716","7","5500","PHI@ARI","ARI","PHI","","","",""
"19819-80345","P","Reyes","Reyes Moronta","Moronta","0","0","5500","NYM@SFG","SFG","NYM","","","",""
"19819-80346","P","Giovanny","Giovanny Gallegos","Gallegos","4.444444444444445","9","5500","TEX@NYY","NYY","TEX","","","",""
"19819-53765","P","Kyle","Kyle Crockett","Crockett","-0.3333333333333333","3","5500","MIN@CLE","CLE","MIN","","","",""
"19819-53767","P","Dan","Dan Winkler","Winkler","6.333333333333333","3","5500","MIL@ATL","ATL","MIL","DL","Elbow","",""
"19819-80409","P","Paolo","Paolo Espino","Espino","12.666666666666666","3","5500","MIL@ATL","MIL","ATL","","","",""
"19819-53801","P","James","James Pazos","Pazos","6.633333333333334","30","5500","HOU@SEA","SEA","HOU","","","",""
"19819-64044","P","Tyler","Tyler Duffey","Duffey","6.68","25","5500","MIN@CLE","MIN","CLE","","","",""
"19819-23086","P","Justin","Justin Grimm","Grimm","6.043478260869565","23","5500","CHC@MIA","CHC","MIA","","","",""
"19819-64047","P","Brian","Brian Ellington","Ellington","5.363636363636363","11","5500","CHC@MIA","MIA","CHC","","","",""
"19819-12848","P","Hector","Hector Rondon","Rondon","5.206896551724138","29","5500","CHC@MIA","CHC","MIA","","","",""
"19819-80432","P","Jordan","Jordan Jankowski","Jankowski","5","2","5500","HOU@SEA","HOU","SEA","","","",""
"19819-12859","P","Al","Al Alburquerque","Alburquerque","4.2","5","5500","TOR@KAN","KAN","TOR","","","",""
"19819-12860","P","Zach","Zach Britton","Britton","5.625","8","5500","BAL@TAM","BAL","TAM","DL","Forearm","",""
"19819-80446","P","Drew","Drew Steckenrider","Steckenrider","4","4","5500","CHC@MIA","MIA","CHC","","","",""
"19819-72263","P","Steve","Steve Hathaway","Hathaway","2.7083333333333335","24","5500","PHI@ARI","ARI","PHI","DL","Shoulder","",""
"19819-80455","P","Tyler","Tyler Pill","Pill","13.2","5","5500","NYM@SFG","NYM","SFG","","","",""
"19819-80458","P","Arcenio","Arcenio Leon","Leon","-0.16666666666666666","6","5500","DET@SDP","DET","SDP","DL","Undisclosed","",""
"19819-80460","P","John","John Brebbia","Brebbia","4.5","10","5500","PIT@STL","STL","PIT","","","",""
"19819-80463","P","Jason","Jason Wheeler","Wheeler","0","2","5500","COL@LOS","LOS","COL","","","",""
"19819-16982","P","Ryan","Ryan Tepera","Tepera","7.129032258064516","31","5500","TOR@KAN","TOR","KAN","","","",""
"19819-16986","P","Alex","Alex Colome","Colome","5.548387096774194","31","5500","BAL@TAM","TAM","BAL","","","",""
"19819-16991","P","Jean","Jean Machi","Machi","7.6","5","5500","HOU@SEA","SEA","HOU","","","",""
"19819-17000","P","Rob","Rob Scahill","Scahill","4.076923076923077","13","5500","MIL@ATL","MIL","ATL","","","",""
"19819-17002","P","Evan","Evan Marshall","Marshall","1.8333333333333333","6","5500","HOU@SEA","SEA","HOU","DL","Hamstring","",""
"19819-70250","P","William","William Cuevas","Cuevas","-8","1","5500","CHC@MIA","MIA","CHC","","","",""
"19819-17005","P","Chase","Chase Whitley","Whitley","6.545454545454546","22","5500","BAL@TAM","TAM","BAL","","","",""
"19819-23151","P","Sam","Sam Dyson","Dyson","1.7727272727272727","22","5500","NYM@SFG","SFG","NYM","","","",""
"19819-17011","P","Jumbo","Jumbo Diaz","Diaz","4.04","25","5500","BAL@TAM","TAM","BAL","","","",""
"19819-17016","P","J.J.","J.J. Hoover","Hoover","4.903225806451613","31","5500","PHI@ARI","ARI","PHI","","","",""
"19819-17017","P","Sean","Sean Gilmartin","Gilmartin","3.5","2","5500","PIT@STL","STL","PIT","","","",""
"19819-17018","P","Robbie","Robbie Ross Jr.","Ross Jr.","4.125","8","5500","LAA@BOS","BOS","LAA","DL","Elbow","",""
"19819-70271","P","Carlos","Carlos Estevez","Estevez","4.611111111111111","18","5500","COL@LOS","COL","LOS","","","",""
"19819-12927","P","Jacob","Jacob Turner","Turner","7.8125","16","5500","CIN@WAS","WAS","CIN","","","",""
"19819-12929","P","Jordan","Jordan Lyles","Lyles","3.869565217391304","23","5500","COL@LOS","COL","LOS","","","",""
"19819-17026","P","Heath","Heath Hembree","Hembree","4.875","32","5500","LAA@BOS","BOS","LAA","","","",""
"19819-70276","P","Pat","Pat Light","Light","2.0588235294117645","17","5500","HOU@SEA","SEA","HOU","","","",""
"19819-21126","P","Bruce","Bruce Rondon","Rondon","-3.6666666666666665","3","5500","DET@SDP","DET","SDP","","","",""
"19819-62087","P","Miguel","Miguel Castro","Castro","4.428571428571429","7","5500","BAL@TAM","BAL","TAM","","","",""
"19819-17036","P","Dan","Dan Otero","Otero","4.5","26","5500","MIN@CLE","CLE","MIN","","","",""
"19819-17037","P","Trevor","Trevor Rosenthal","Rosenthal","6.482758620689655","29","5500","PIT@STL","STL","PIT","","","",""
"19819-17054","P","Cody","Cody Allen","Allen","6.444444444444445","27","5500","MIN@CLE","CLE","MIN","","Personal","",""
"19819-17058","P","Blake","Blake Parker","Parker","6.885714285714286","35","5500","LAA@BOS","LAA","BOS","","","",""
"19819-17061","P","Tony","Tony Zych","Zych","5","24","5500","HOU@SEA","SEA","HOU","","","",""
"19819-17065","P","Blake","Blake Treinen","Treinen","3.6","30","5500","CIN@WAS","WAS","CIN","","","",""
"19819-80566","P","Seth","Seth Frankoff","Frankoff","6","1","5500","CHC@MIA","CHC","MIA","","","",""
"19819-72377","P","James","James Hoyt","Hoyt","8.35","20","5500","HOU@SEA","HOU","SEA","","","",""
"19819-72379","P","Danny","Danny Barnes","Barnes","7.791666666666667","24","5500","TOR@KAN","TOR","KAN","","","",""
"19819-80571","P","Phil","Phil Maton","Maton","6.333333333333333","6","5500","DET@SDP","SDP","DET","","","",""
"19819-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","0.3333333333333333","3","5500","BAL@TAM","BAL","TAM","","","",""
"19819-53953","P","Keone","Keone Kela","Kela","6.851851851851852","27","5500","TEX@NYY","TEX","NYY","","","",""
"19819-17094","P","Jake","Jake Diekman","Diekman","4.545454545454546","66","5500","TEX@NYY","TEX","NYY","DL","Abdomen","",""
"19819-80582","P","Brandon","Brandon Woodruff","Woodruff","0","0","5500","MIL@ATL","MIL","ATL","DL","Hamstring","",""
"19819-70345","P","Zac","Zac Curtis","Curtis","6.666666666666667","3","5500","HOU@SEA","SEA","HOU","","","",""
"19819-17100","P","Jeurys","Jeurys Familia","Familia","4.7272727272727275","11","5500","NYM@SFG","NYM","SFG","DL","Shoulder","",""
"19819-21196","P","Shawn","Shawn Tolleson","Tolleson","3.108108108108108","37","5500","BAL@TAM","TAM","BAL","DL","Elbow","",""
"19819-17101","P","Josh","Josh Edgin","Edgin","3.088235294117647","34","5500","NYM@SFG","NYM","SFG","","","",""
"19819-17103","P","Sam","Sam Freeman","Freeman","6.5","16","5500","MIL@ATL","ATL","MIL","","","",""
"19819-13010","P","David","David Phelps","Phelps","5.5625","32","5500","CHC@MIA","MIA","CHC","","","",""
"19819-17109","P","Oliver","Oliver Drake","Drake","4.7272727272727275","33","5500","MIL@ATL","MIL","ATL","","","",""
"19819-17112","P","Tyler","Tyler Thornburg","Thornburg","7.029850746268656","67","5500","LAA@BOS","BOS","LAA","DL","Shoulder","",""
"19819-21210","P","Mychal","Mychal Givens","Givens","7.064516129032258","31","5500","BAL@TAM","BAL","TAM","","","",""
"19819-21211","P","Mike","Mike Wright","Wright","9.166666666666666","6","5500","BAL@TAM","BAL","TAM","DL","Shoulder","",""
"19819-13025","P","Pedro","Pedro Baez","Baez","5.67741935483871","31","5500","COL@LOS","LOS","COL","","","",""
"19819-17123","P","Chris","Chris Rusin","Rusin","6.814814814814815","27","5500","COL@LOS","COL","LOS","","","",""
"19819-53990","P","Shawn","Shawn Armstrong","Armstrong","6.333333333333333","9","5500","MIN@CLE","CLE","MIN","","","",""
"19819-17133","P","A.J.","A.J. Schugel","Schugel","6.75","36","5500","PIT@STL","PIT","STL","","","",""
"19819-62196","P","Roberto","Roberto Osuna","Osuna","6","31","5500","TOR@KAN","TOR","KAN","","","",""
"19819-17143","P","AJ","AJ Ramos","Ramos","6.115384615384615","26","5500","CHC@MIA","MIA","CHC","","","",""
"19819-17146","P","Kevin","Kevin Siegrist","Siegrist","4","31","5500","PIT@STL","STL","PIT","","","",""
"19819-13068","P","Danny","Danny Farquhar","Farquhar","4.542857142857143","35","5500","BAL@TAM","TAM","BAL","","","",""
"19819-68370","P","Tony","Tony Barnette","Barnette","4","23","5500","TEX@NYY","TEX","NYY","DL","Finger","",""
"19819-13077","P","Evan","Evan Scribner","Scribner","1.625","8","5500","HOU@SEA","SEA","HOU","DL","Elbow","",""
"19819-13078","P","Brad","Brad Brach","Brach","5.09375","32","5500","BAL@TAM","BAL","TAM","","","",""
"19819-13118","P","Justin","Justin Wilson","Wilson","6.551724137931035","29","5500","DET@SDP","DET","SDP","","","",""
"19819-13131","P","Bryan","Bryan Morris","Morris","3.75","20","5500","NYM@SFG","SFG","NYM","","","",""
"19819-13140","P","Cory","Cory Gearrin","Gearrin","5.285714285714286","28","5500","NYM@SFG","SFG","NYM","","","",""
"19819-11108","P","Aroldis","Aroldis Chapman","Chapman","6.5","16","5500","TEX@NYY","NYY","TEX","","","",""
"19819-68458","P","Seung Hwan","Seung Hwan Oh","Oh","5.4","30","5500","PIT@STL","STL","PIT","","","",""
"19819-70510","P","Zach","Zach Neal","Neal","6.4","5","5500","OAK@CWS","OAK","CWS","","","",""
"19819-54130","P","Ryan","Ryan Weber","Weber","8","1","5500","HOU@SEA","SEA","HOU","DL","Biceps","",""
"19819-68466","P","Steven","Steven Okert","Okert","2.0526315789473686","19","5500","NYM@SFG","SFG","NYM","","","",""
"19819-70514","P","Warwick","Warwick Saupold","Saupold","7.6923076923076925","13","5500","DET@SDP","DET","SDP","","","",""
"19819-68469","P","Adam","Adam Plutko","Plutko","5.5","2","5500","MIN@CLE","CLE","MIN","","","",""
"19819-70517","P","Chad","Chad Green","Green","12.363636363636363","11","5500","TEX@NYY","NYY","TEX","","","",""
"19819-13173","P","Josh","Josh Collmenter","Collmenter","4.909090909090909","11","5500","MIL@ATL","ATL","MIL","","","",""
"19819-15225","P","Liam","Liam Hendriks","Hendriks","6.258064516129032","31","5500","OAK@CWS","OAK","CWS","","","",""
"19819-68474","P","Josh","Josh Hader","Hader","6.25","4","5500","MIL@ATL","MIL","ATL","","","",""
"19819-11132","P","Travis","Travis Wood","Wood","3.8333333333333335","24","5500","TOR@KAN","KAN","TOR","","","",""
"19819-68476","P","Taylor","Taylor Rogers","Rogers","3.90625","32","5500","MIN@CLE","MIN","CLE","","","",""
"19819-13183","P","Dellin","Dellin Betances","Betances","8.56","25","5500","TEX@NYY","NYY","TEX","","","",""
"19819-13184","P","Adam","Adam Warren","Warren","7.291666666666667","24","5500","TEX@NYY","NYY","TEX","DL","Shoulder","",""
"19819-68480","P","Jake","Jake Thompson","Thompson","3","3","5500","PHI@ARI","PHI","ARI","","","",""
"19819-13192","P","Tony","Tony Watson","Watson","4.870967741935484","31","5500","PIT@STL","PIT","STL","","","",""
"19819-15242","P","Xavier","Xavier Cedeno","Cedeno","1.4285714285714286","7","5500","BAL@TAM","TAM","BAL","DL","Forearm","",""
"19819-80787","P","Austin","Austin Maddox","Maddox","4.5","2","5500","LAA@BOS","BOS","LAA","","","",""
"19819-80786","P","Ronald","Ronald Herrera","Herrera","6","1","5500","TEX@NYY","NYY","TEX","","","",""
"19819-80790","P","Michael","Michael Brady","Brady","4.5","2","5500","OAK@CWS","OAK","CWS","","","",""
"19819-13218","P","Zach","Zach Putnam","Putnam","7.142857142857143","7","5500","OAK@CWS","CWS","OAK","DL","Elbow","",""
"19819-70569","P","Daniel","Daniel Wright","Wright","12.4","5","5500","LAA@BOS","LAA","BOS","","","",""
"19819-70568","P","Dayan","Dayan Diaz","Diaz","5.571428571428571","7","5500","HOU@SEA","HOU","SEA","","","",""
"19819-70576","P","Ashur","Ashur Tolliver","Tolliver","24","1","5500","HOU@SEA","HOU","SEA","","","",""
"19819-52146","P","Carl","Carl Edwards Jr.","Edwards Jr.","6.3125","32","5500","CHC@MIA","CHC","MIA","","","",""
"19819-68530","P","Jarlin","Jarlin Garcia","Garcia","3.6774193548387095","31","5500","CHC@MIA","MIA","CHC","","","",""
"19819-70578","P","Cody","Cody Reed","Reed","9","7","5500","CIN@WAS","CIN","WAS","","","",""
"19819-52148","P","Pierce","Pierce Johnson","Johnson","9","1","5500","CHC@MIA","CHC","MIA","","","",""
"19819-52152","P","Robert","Robert Stephenson","Stephenson","6.846153846153846","13","5500","CIN@WAS","CIN","WAS","","","",""
"19819-70585","P","Richard","Richard Bleier","Bleier","4.578947368421052","19","5500","BAL@TAM","BAL","TAM","","","",""
"19819-13241","P","Miguel","Miguel Socolovich","Socolovich","2.933333333333333","15","5500","PIT@STL","STL","PIT","","","",""
"19819-70584","P","Ryan","Ryan Garton","Garton","4","7","5500","BAL@TAM","TAM","BAL","DL","Undisclosed","",""
"19819-68540","P","Rookie","Rookie Davis","Davis","12","5","5500","CIN@WAS","CIN","WAS","DL","Back","",""
"19819-64446","P","Kyle","Kyle Barraclough","Barraclough","5.75","32","5500","CHC@MIA","MIA","CHC","","","",""
"19819-68543","P","Dillon","Dillon Overton","Overton","4.444444444444445","9","5500","DET@SDP","SDP","DET","","","",""
"19819-52163","P","Miguel","Miguel Almonte","Almonte","-6","1","5500","TOR@KAN","KAN","TOR","","","",""
"19819-68548","P","Edwin","Edwin Diaz","Diaz","6.275862068965517","29","5500","HOU@SEA","SEA","HOU","","","",""
"19819-68553","P","Chih-Wei","Chih-Wei Hu","Hu","12","4","5500","BAL@TAM","TAM","BAL","","","",""
"19819-13258","P","Wily","Wily Peralta","Peralta","12.235294117647058","17","5500","MIL@ATL","MIL","ATL","DL","Calf","",""
"19819-5074","P","Tyler","Tyler Clippard","Clippard","4.787878787878788","33","5500","TEX@NYY","NYY","TEX","","","",""
"19819-13270","P","Blaine","Blaine Hardy","Hardy","3.65","20","5500","DET@SDP","DET","SDP","","","",""
"19819-13271","P","Will","Will Smith","Smith","4.377358490566038","53","5500","NYM@SFG","SFG","NYM","DL","Elbow","",""
"19819-52184","P","Matt","Matt Wisler","Wisler","6","7","5500","MIL@ATL","ATL","MIL","","","",""
"19819-62426","P","Josh","Josh Smith","Smith","4.0588235294117645","17","5500","OAK@CWS","OAK","CWS","","","",""
"19819-5087","P","Huston","Huston Street","Street","3.0384615384615383","26","5500","LAA@BOS","LAA","BOS","","","",""
"19819-52191","P","Kyle","Kyle Crick","Crick","7","1","5500","NYM@SFG","SFG","NYM","","","",""
"19819-52192","P","Luke","Luke Jackson","Jackson","4.9375","16","5500","MIL@ATL","ATL","MIL","","","",""
"19819-70624","P","Chris","Chris Stratton","Stratton","2","2","5500","NYM@SFG","SFG","NYM","","","",""
"19819-5091","P","Francisco","Francisco Rodriguez","Rodriguez","3.25","28","5500","DET@SDP","DET","SDP","","","",""
"19819-70629","P","Jacob","Jacob Barnes","Barnes","4.868421052631579","38","5500","MIL@ATL","MIL","ATL","","","",""
"19819-15336","P","Kelvin","Kelvin Herrera","Herrera","4.548387096774194","31","5500","TOR@KAN","KAN","TOR","","","",""
"19819-62444","P","Matt","Matt Grace","Grace","2.8","10","5500","CIN@WAS","WAS","CIN","","","",""
"19819-5107","P","Sergio","Sergio Romo","Romo","4.04","25","5500","COL@LOS","LOS","COL","","","",""
"19819-68619","P","Matt","Matt Bowman","Bowman","4.057142857142857","35","5500","PIT@STL","STL","PIT","","","",""
"19819-68641","P","Daniel","Daniel Stumpf","Stumpf","2.111111111111111","9","5500","DET@SDP","DET","SDP","","","",""
"19819-13356","P","Adam","Adam Wilk","Wilk","6","4","5500","MIN@CLE","MIN","CLE","","","",""
"19819-68654","P","John","John Gant","Gant","13","1","5500","PIT@STL","STL","PIT","","","",""
"19819-11325","P","Sean","Sean Doolittle","Doolittle","6.153846153846154","13","5500","OAK@CWS","OAK","CWS","","","",""
"19819-21565","P","Ryan","Ryan Buchter","Buchter","5.5","30","5500","DET@SDP","SDP","DET","","","",""
"19819-11327","P","Matt","Matt Bush","Bush","5.538461538461538","26","5500","TEX@NYY","TEX","NYY","","","",""
"19819-11329","P","Tanner","Tanner Scheppers","Scheppers","6","2","5500","TEX@NYY","TEX","NYY","","","",""
"19819-58433","P","Dario","Dario Alvarez","Alvarez","4.833333333333333","18","5500","TEX@NYY","TEX","NYY","","","",""
"19819-5187","P","Jason","Jason Motte","Motte","3.96","25","5500","MIL@ATL","ATL","MIL","","","",""
"19819-11333","P","Craig","Craig Kimbrel","Kimbrel","9.166666666666666","30","5500","LAA@BOS","BOS","LAA","","","",""
"19819-13383","P","Neil","Neil Ramirez","Ramirez","5.695652173913044","23","5500","NYM@SFG","NYM","SFG","","","",""
"19819-23626","P","Will","Will Harris","Harris","6.517241379310345","29","5500","HOU@SEA","HOU","SEA","","","",""
"19819-5203","P","Fernando","Fernando Rodney","Rodney","4.892857142857143","28","5500","PHI@ARI","ARI","PHI","","","",""
"19819-13399","P","Zach","Zach McAllister","McAllister","7.96","25","5500","MIN@CLE","CLE","MIN","","","",""
"19819-13403","P","George","George Kontos","Kontos","5.75","32","5500","NYM@SFG","SFG","NYM","","","",""
"19819-13404","P","Anthony","Anthony Bass","Bass","-3.5","2","5500","TEX@NYY","TEX","NYY","","","",""
"19819-5214","P","Anthony","Anthony Swarzak","Swarzak","6.214285714285714","28","5500","OAK@CWS","CWS","OAK","","","",""
"19819-5215","P","Brian","Brian Duensing","Duensing","6.222222222222222","27","5500","CHC@MIA","CHC","MIA","","","",""
"19819-72809","P","Austin","Austin Brice","Brice","5.533333333333333","15","5500","CIN@WAS","CIN","WAS","","","",""
"19819-13418","P","Alex","Alex Wilson","Wilson","3.5454545454545454","33","5500","DET@SDP","DET","SDP","","","",""
"19819-13421","P","Arodys","Arodys Vizcaino","Vizcaino","5.96969696969697","33","5500","MIL@ATL","ATL","MIL","","","",""
"19819-5230","P","Joe","Joe Smith","Smith","6.411764705882353","34","5500","TOR@KAN","TOR","KAN","DL","Shoulder","",""
"19819-5231","P","Tony","Tony Sipp","Sipp","3.5","24","5500","HOU@SEA","HOU","SEA","","","",""
"19819-38001","P","Matt","Matt Barnes","Barnes","6.0606060606060606","33","5500","LAA@BOS","BOS","LAA","","","",""
"19819-40052","P","Ian","Ian Krol","Krol","3.8275862068965516","29","5500","MIL@ATL","ATL","MIL","","","",""
"19819-38007","P","Jose","Jose Alvarez","Alvarez","2.864864864864865","37","5500","LAA@BOS","LAA","BOS","","","",""
"19819-38014","P","Justin","Justin Marks","Marks","4","1","5500","COL@LOS","LOS","COL","","","",""
